"id","collection_run_id","webcam_id","timestamp","image_filename","fog_score","fog_level","confidence","reasoning","visibility_estimate","weather_conditions","status","error_message","cloud_storage_path","created_at"
"272","57","montara-mountain","2025-08-31T21:01:54.550674Z","montara-mountain_20250831_210154.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to distant mountains.  There are no visual indicators of fog or reduced visibility.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_210154.jpg","2025-08-31T21:01:57.044927Z"
"273","58","caltrans-i80-us101","2025-08-31T21:31:36.297811Z","caltrans-i80-us101_20250831_213136.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a considerable distance. There is no haze or reduction in clarity that would indicate the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_213136.jpg","2025-08-31T21:31:39.48813Z"
"274","58","marina-district","2025-08-31T21:31:39.798826Z","marina-district_20250831_213139.jpg","10","Clear","0.95","The image shows the Golden Gate Bridge and surrounding landscape with excellent visibility.  The bridge, hills, and even a sailboat are clearly visible with sharp details. There is no haze or reduction in visibility that would suggest fog.","10000+","[""Clear"", ""Slight haze""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_213139.jpg","2025-08-31T21:31:41.926872Z"
"275","58","pacifica-pier","2025-08-31T21:31:42.35904Z","pacifica-pier_20250831_213142.jpg","0","Clear","1","The image shows a clear blue sky with only a few scattered clouds. The ocean is visible to the horizon with good clarity. There is no haze or reduction in visibility that would suggest fog.",">10000","[""clear"", ""sunny"", ""light winds""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_213142.jpg","2025-08-31T21:31:44.678247Z"
"276","58","fogcam","2025-08-31T21:31:45.400844Z","fogcam_20250831_213145.jpg","0","Clear","1","The image shows a clear night scene.  Buildings and vegetation are easily visible with no indication of reduced visibility due to fog or mist. Lighting conditions are consistent with nighttime, but there is no haze or obscuration.",">10000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_213145.jpg","2025-08-31T21:31:47.295683Z"
"277","58","montara-mountain","2025-08-31T21:31:47.859571Z","montara-mountain_20250831_213147.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to the distant mountains. There are no visual indicators of fog or reduced visibility.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_213147.jpg","2025-08-31T21:31:50.514633Z"
"278","59","caltrans-i80-us101","2025-08-31T22:01:32.617707Z","caltrans-i80-us101_20250831_220132.jpg","10","Clear","0.95","The image shows clear visibility of buildings and vehicles across the freeway. There is no noticeable haze or reduction in visual clarity that would indicate fog.  The slight haziness may be atmospheric conditions other than fog, or a slight effect from the camera lens.",">10000","[""Clear"", ""Possibly slight haze""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_220132.jpg","2025-08-31T22:01:36.054112Z"
"279","59","marina-district","2025-08-31T22:01:36.350393Z","marina-district_20250831_220136.jpg","10","Light Fog","0.8","The image shows a slight haziness, reducing contrast, particularly in the hills in the background. The Golden Gate Bridge is clearly visible, and details are mostly preserved, indicating minimal fog.  There's a subtle reduction in color saturation, suggesting some atmospheric particles.","8000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_220136.jpg","2025-08-31T22:01:38.694801Z"
"280","59","pacifica-pier","2025-08-31T22:01:39.11339Z","pacifica-pier_20250831_220139.jpg","0","Clear","1","The image shows a clear blue sky with good visibility.  There is no haze or reduction in visibility apparent across the ocean or along the shoreline. The distant pier is clearly visible.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_220139.jpg","2025-08-31T22:01:41.497138Z"
"281","59","fogcam","2025-08-31T22:01:42.233312Z","fogcam_20250831_220142.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible reduction in visibility due to fog or other atmospheric phenomena.  Lights are clearly visible at a distance, indicating excellent visibility.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_220142.jpg","2025-08-31T22:01:44.695807Z"
"282","59","montara-mountain","2025-08-31T22:01:45.245494Z","montara-mountain_20250831_220145.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility.  Mountains in the background are sharply defined, indicating no fog is present.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_220145.jpg","2025-08-31T22:01:48.207557Z"
"283","60","caltrans-i80-us101","2025-08-31T22:31:33.170646Z","caltrans-i80-us101_20250831_223133.jpg","10","Clear","0.95","The image shows a clear view of the highway, surrounding buildings, and distant cityscape. There is no visible haze or reduction in visibility that would indicate the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_223133.jpg","2025-08-31T22:31:36.767686Z"
"284","60","marina-district","2025-08-31T22:31:37.077278Z","marina-district_20250831_223137.jpg","10","Light Fog","0.8","The Golden Gate Bridge and surrounding hills are visible, though there's a slight haziness reducing contrast and sharpness.  The colors appear slightly muted, suggesting a thin layer of fog or haze is present. Visibility is not significantly impaired.","5000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_223137.jpg","2025-08-31T22:31:39.405492Z"
"285","60","pacifica-pier","2025-08-31T22:31:39.818134Z","pacifica-pier_20250831_223139.jpg","0","Clear","1","The image shows a clear view of the ocean, beach, pier, and sky.  There is no visible haze or reduction in visibility that would indicate the presence of fog. The horizon is sharply defined, and distant objects are clearly visible.",">10000","[""Clear"", ""Sunny"", ""Mild""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_223139.jpg","2025-08-31T22:31:42.671087Z"
"286","60","fogcam","2025-08-31T22:31:43.473396Z","fogcam_20250831_223143.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible reduction in visibility due to fog or any other atmospheric conditions.  Lights are clearly visible at a distance, and details are sharp.",">10000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_223143.jpg","2025-08-31T22:31:45.815534Z"
"287","60","montara-mountain","2025-08-31T22:31:46.435555Z","montara-mountain_20250831_223146.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to the distant mountains.  There are no visual indicators of fog or reduced visibility.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_223146.jpg","2025-08-31T22:31:49.474759Z"
"288","61","caltrans-i80-us101","2025-08-31T23:01:16.870377Z","caltrans-i80-us101_20250831_230116.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in contrast that would indicate the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_230116.jpg","2025-08-31T23:01:20.273491Z"
"289","61","marina-district","2025-08-31T23:01:20.619555Z","marina-district_20250831_230120.jpg","15","Light Fog","0.8","The image shows a slightly hazy condition, particularly noticeable in the distant hills and the Golden Gate Bridge.  Visibility appears reduced compared to a perfectly clear day, but objects are still clearly discernible. There is no significant obscuration or reduction of contrast.","8000","[""Light Fog"", ""Partly Cloudy""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_230120.jpg","2025-08-31T23:01:22.558599Z"
"291","61","fogcam","2025-08-31T23:01:25.89108Z","fogcam_20250831_230125.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog obscuring the view of buildings and landscaping.  Lighting conditions are good enough to see details clearly at a distance.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_230125.jpg","2025-08-31T23:01:27.961859Z"
"292","61","montara-mountain","2025-08-31T23:01:28.670072Z","montara-mountain_20250831_230128.jpg","0","Clear","1","The image shows a clear blue sky with excellent visibility.  The distant mountains and buildings are clearly visible with no haze or obscuring fog.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_230128.jpg","2025-08-31T23:01:31.25449Z"
"293","62","caltrans-i80-us101","2025-08-31T23:31:08.102999Z","caltrans-i80-us101_20250831_233108.jpg","0","Clear","1","The image shows clear visibility with no fog or haze obscuring the view.  Distant buildings and vehicles are easily visible.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250831_233108.jpg","2025-08-31T23:31:12.647921Z"
"294","62","marina-district","2025-08-31T23:31:12.932843Z","marina-district_20250831_233112.jpg","20","Light Fog","0.8","The image shows a slight haziness reducing the contrast and sharpness of distant objects, particularly the hills in the background. The Golden Gate Bridge is clearly visible, but the details are slightly muted. There's no significant reduction in visibility that would suggest moderate or heavier fog.","5000 meters","[""Light Fog"", ""Mostly Clear""]","success","","gs://karlcam-fog-data/images/marina-district_20250831_233112.jpg","2025-08-31T23:31:15.148577Z"
"295","62","pacifica-pier","2025-08-31T23:31:15.554363Z","pacifica-pier_20250831_233115.jpg","0","Clear","1","The image shows a clear sky with good visibility.  There is no haze or reduction in visibility that would indicate fog. Distant objects like the pier are clearly visible.",">10000","[""clear"", ""sunny"", ""windy""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250831_233115.jpg","2025-08-31T23:31:17.680665Z"
"296","62","fogcam","2025-08-31T23:31:18.426946Z","fogcam_20250831_233118.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; lights from buildings and lamps are clearly visible at a significant distance with no haze or reduction in contrast. There is no indication of fog or mist.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250831_233118.jpg","2025-08-31T23:31:20.687396Z"
"297","62","montara-mountain","2025-08-31T23:31:21.337773Z","montara-mountain_20250831_233121.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to the distant mountains.  There are no visual indicators of fog, haze, or reduced visibility.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250831_233121.jpg","2025-08-31T23:31:24.114912Z"
"298","63","caltrans-i80-us101","2025-09-01T00:01:16.512008Z","caltrans-i80-us101_20250901_000116.jpg","5","Clear","0.95","The image shows a clear view of the highway and surrounding buildings.  There is no visible haze or reduction in visibility that would indicate fog.  Some slight haziness might be present due to atmospheric particles but not fog.","10000+","[""Clear"", ""Possible light atmospheric haze""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_000116.jpg","2025-09-01T00:01:19.630402Z"
"299","63","marina-district","2025-09-01T00:01:19.885158Z","marina-district_20250901_000119.jpg","20","Light Fog","0.8","The image shows a slight haze or light fog reducing visibility, particularly in the mid-ground and background. The Golden Gate Bridge and hills are visible, but appear somewhat muted and less sharp than they would be in clear conditions.  There is a slight reduction in contrast.","5000 meters","[""Light Fog"", ""Haze""]","success","","gs://karlcam-fog-data/images/marina-district_20250901_000119.jpg","2025-09-01T00:01:22.035514Z"
"300","63","pacifica-pier","2025-09-01T00:01:22.46146Z","pacifica-pier_20250901_000122.jpg","5","Clear","0.95","The image shows a clear sky and ocean. Visibility is excellent; distant features like the pier are easily discernible. There is no haze or obscuration noticeable near the horizon.","10000+","[""clear"", ""sunny"", ""low wind""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_000122.jpg","2025-09-01T00:01:24.353671Z"
"301","63","fogcam","2025-09-01T00:01:25.037905Z","fogcam_20250901_000125.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible reduction in visibility due to fog or mist.  Buildings and lights are clearly visible at a considerable distance.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_000125.jpg","2025-09-01T00:01:27.017386Z"
"302","63","montara-mountain","2025-09-01T00:01:27.536468Z","montara-mountain_20250901_000127.jpg","0","Clear","1","The image shows a clear view of distant mountains and houses. There is no visible haze, reduction in contrast, or obscuring of distant objects that would indicate the presence of fog.",">10000","[""clear skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_000127.jpg","2025-09-01T00:01:30.55538Z"
"303","64","caltrans-i80-us101","2025-09-01T00:31:04.182719Z","caltrans-i80-us101_20250901_003104.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would indicate the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_003104.jpg","2025-09-01T00:31:07.40831Z"
"304","64","marina-district","2025-09-01T00:31:07.726641Z","marina-district_20250901_003107.jpg","30","Light Fog","0.8","The image shows a hazy or light fog condition.  The Golden Gate Bridge and the background hills are visible, but their details are somewhat muted and softened by a light veil of atmospheric moisture.  Visibility is reduced, but objects are still discernible at a moderate distance.","2000","[""Light Fog"", ""haze""]","success","","gs://karlcam-fog-data/images/marina-district_20250901_003107.jpg","2025-09-01T00:31:10.006577Z"
"305","64","pacifica-pier","2025-09-01T00:31:10.466941Z","pacifica-pier_20250901_003110.jpg","0","Clear","1","The image shows a clear sky and excellent visibility.  The horizon is sharply defined, and there is no haze or reduction in clarity. Distant objects, such as the pier, are clearly visible.","10000+","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_003110.jpg","2025-09-01T00:31:12.575458Z"
"306","64","fogcam","2025-09-01T00:31:13.500503Z","fogcam_20250901_003113.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible reduction in visibility due to fog or mist.  Buildings and landscaping are clearly visible.","1000+","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_003113.jpg","2025-09-01T00:31:16.414086Z"
"307","64","montara-mountain","2025-09-01T00:31:17.042272Z","montara-mountain_20250901_003117.jpg","5","Clear","0.9","The image shows a clear blue sky and distant mountains with good visibility. There is a very slight haze or atmospheric perspective, but no significant fog obscuring the view.  The mountains and houses are clearly visible.","10000+","[""Clear"", ""Slight Haze""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_003117.jpg","2025-09-01T00:31:19.931297Z"
"308","65","caltrans-i80-us101","2025-09-01T16:01:21.356699Z","caltrans-i80-us101_20250901_160121.jpg","5","Clear","0.95","The image shows clear visibility across the highway and surrounding cityscape.  There is no visible haze or reduction in clarity that would suggest fog.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_160121.jpg","2025-09-01T16:01:24.907771Z"
"309","65","pacifica-pier","2025-09-01T16:01:25.868642Z","pacifica-pier_20250901_160125.jpg","60","Moderate Fog","0.8","The image shows a noticeable reduction in visibility.  The distant pier and ocean are hazy and lack sharp detail. Colors appear muted and washed out, consistent with fog. While objects are not completely obscured, the overall atmosphere is noticeably foggy.","500-1000 meters","[""Moderate Fog"", ""Overcast"", ""Waves""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_160125.jpg","2025-09-01T16:01:28.298965Z"
"310","65","fogcam","2025-09-01T16:01:28.852275Z","fogcam_20250901_160128.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or reduction in visibility. Buildings and lights are clearly visible at a distance.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_160128.jpg","2025-09-01T16:01:31.105582Z"
"311","65","montara-mountain","2025-09-01T16:01:31.73058Z","montara-mountain_20250901_160131.jpg","30","Light Fog","0.8","A light haze or fog is visible in the distance, reducing the clarity of the background buildings and trees. The foreground is relatively clear.  The overall color palette is muted and slightly bluish, suggesting atmospheric moisture.","500-1000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_160131.jpg","2025-09-01T16:01:34.672729Z"
"312","66","caltrans-i80-us101","2025-09-01T16:31:12.96352Z","caltrans-i80-us101_20250901_163112.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in contrast indicative of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_163112.jpg","2025-09-01T16:31:16.473048Z"
"313","66","pacifica-pier","2025-09-01T16:31:17.459618Z","pacifica-pier_20250901_163117.jpg","40","Light Fog","0.8","The image shows a light haze or fog reducing visibility.  The overall scene is muted and lacks sharp contrast.  The ocean and sky appear somewhat blended together, indicating some atmospheric obscuration.  However, details are still relatively visible, and it's not a dense fog.","500-1000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_163117.jpg","2025-09-01T16:31:19.819129Z"
"314","66","fogcam","2025-09-01T16:31:20.301947Z","fogcam_20250901_163120.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or haze obscuring the view of buildings and landscaping. Visibility is excellent.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_163120.jpg","2025-09-01T16:31:22.76884Z"
"315","66","montara-mountain","2025-09-01T16:31:23.38774Z","montara-mountain_20250901_163123.jpg","30","Light Fog","0.8","The image shows a hazy appearance in the distance, reducing the clarity of buildings and trees.  The sky is a muted grayish-blue, indicating some atmospheric moisture. However, the fog is not dense enough to significantly obscure nearby objects.","500-1000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_163123.jpg","2025-09-01T16:31:26.946905Z"
"316","67","caltrans-i80-us101","2025-09-01T17:00:58.694186Z","caltrans-i80-us101_20250901_170058.jpg","10","Clear","0.95","The image shows clear visibility of buildings and roadways across a wide area.  There is no noticeable haze or reduction in clarity that would indicate fog. Colors appear sharp and vibrant.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_170058.jpg","2025-09-01T17:01:02.424377Z"
"317","67","pacifica-pier","2025-09-01T17:01:03.461974Z","pacifica-pier_20250901_170103.jpg","60","Moderate Fog","0.8","The image shows a significant reduction in visibility.  The ocean and pier are visible, but details are hazy and muted. The overall scene is gray and lacks sharp contrast, indicative of fog.  While not dense enough to completely obscure objects, it significantly impacts visibility.","500-1000 meters","[""Moderate Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_170103.jpg","2025-09-01T17:01:05.99731Z"
"318","67","fogcam","2025-09-01T17:01:06.447405Z","fogcam_20250901_170106.jpg","0","Clear","1","The image shows a clear night scene.  There is no visible fog or reduction in visibility.  Lights are clearly visible at a distance, indicating excellent visibility.",">1000","[""clear"", ""night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_170106.jpg","2025-09-01T17:01:08.662445Z"
"319","67","montara-mountain","2025-09-01T17:01:09.227751Z","montara-mountain_20250901_170109.jpg","30","Light Fog","0.8","The image shows a light layer of fog obscuring the distant buildings and hills.  Visibility is reduced, but objects are still largely discernible. The fog appears to be more concentrated in the lower parts of the image, with clearer sky visible higher up.","500-1000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_170109.jpg","2025-09-01T17:01:12.245836Z"
"320","68","caltrans-i80-us101","2025-09-01T17:31:46.76879Z","caltrans-i80-us101_20250901_173146.jpg","5","Clear","0.95","The image shows a clear view of the highway and surrounding cityscape.  There is no visible haze or reduction in visibility due to fog.  Objects in the distance are clearly discernible.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_173146.jpg","2025-09-01T17:31:50.041203Z"
"321","68","pacifica-pier","2025-09-01T17:31:50.991542Z","pacifica-pier_20250901_173150.jpg","30","Light Fog","0.8","The image shows a hazy or slightly misty condition over the ocean and in the distance. Visibility is reduced, but objects are still largely discernible. The overall color palette is muted and grayish, indicative of fog or mist.","2000 meters","[""Light Fog"", ""Overcast"", ""Mild Wind""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_173150.jpg","2025-09-01T17:31:53.152506Z"
"322","68","fogcam","2025-09-01T17:31:53.678141Z","fogcam_20250901_173153.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there is no obscuration by fog or other atmospheric conditions. Lights are clearly visible at a considerable distance.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_173153.jpg","2025-09-01T17:31:55.921031Z"
"323","68","montara-mountain","2025-09-01T17:31:56.520609Z","montara-mountain_20250901_173156.jpg","30","Light Fog","0.8","The image shows a layer of fog obscuring the lower slopes of a mountain in the distance.  The fog appears relatively thin, as some details of the mountain and even some structures in the foreground are still visible. The fog is not dense enough to significantly reduce visibility at the camera location.","1000-2000 meters","[""Light Fog"", ""Clear Skies (above fog layer)""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_173156.jpg","2025-09-01T17:32:00.293582Z"
"324","69","caltrans-i80-us101","2025-09-01T18:01:36.793816Z","caltrans-i80-us101_20250901_180136.jpg","5","Clear","0.95","The image shows good visibility of distant buildings and vehicles across the highway. There is no noticeable haze or reduction in clarity that would suggest fog.  Shadows are clearly defined.","10000+","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_180136.jpg","2025-09-01T18:01:40.233171Z"
"343","73","montara-mountain","2025-09-01T20:01:17.948857Z","montara-mountain_20250901_200117.jpg","0","Clear","1","The image shows a clear blue sky and excellent visibility to the distant mountains. There are no visual indicators of fog or reduced visibility.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_200117.jpg","2025-09-01T20:01:21.189947Z"
"325","69","pacifica-pier","2025-09-01T18:01:41.278339Z","pacifica-pier_20250901_180141.jpg","15","Light Fog","0.8","The overall image shows a slightly hazy or misty condition, reducing contrast and slightly obscuring distant features.  The sky is a uniform light grey, lacking sharp detail. However, visibility is still reasonably good; objects at a moderate distance (pier) are clearly visible.  There's no significant reduction in contrast near the horizon.","5000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_180141.jpg","2025-09-01T18:01:44.01515Z"
"326","69","fogcam","2025-09-01T18:01:44.517522Z","fogcam_20250901_180144.jpg","0","Clear","1","The image shows a clear night scene.  Buildings, trees, and ground features are easily visible with sharp outlines. There is no visible haze or reduction in visibility.",">10000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_180144.jpg","2025-09-01T18:01:46.671911Z"
"327","69","montara-mountain","2025-09-01T18:01:47.214671Z","montara-mountain_20250901_180147.jpg","10","Light Fog","0.8","The mountains in the background show a slight haziness, suggesting the presence of light fog or atmospheric haze.  Visibility is still good, and details on the mountains and closer buildings remain clear.","10000","[""Light Fog"", ""Clear Skies""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_180147.jpg","2025-09-01T18:01:50.036654Z"
"328","70","caltrans-i80-us101","2025-09-01T18:31:34.595869Z","caltrans-i80-us101_20250901_183134.jpg","0","Clear","1","The image shows excellent visibility.  There is no haze, mist, or reduction in visibility that would indicate the presence of fog.  Distant buildings and objects are clearly visible.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_183134.jpg","2025-09-01T18:31:38.210845Z"
"329","70","pacifica-pier","2025-09-01T18:31:39.347778Z","pacifica-pier_20250901_183139.jpg","20","Light Fog","0.8","The sky is overcast and appears slightly hazy, suggesting a light fog layer near the horizon.  Visibility is reduced, but objects are still clearly visible at a moderate distance. The overall image isn't significantly obscured by fog.","5000","[""Overcast"", ""Light Fog"", ""Cool""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_183139.jpg","2025-09-01T18:31:41.750325Z"
"330","70","fogcam","2025-09-01T18:31:42.253072Z","fogcam_20250901_183142.jpg","0","Clear","1","The image shows a clear night scene.  Visibility is excellent; there are no signs of fog obscuring any objects or reducing visibility.  Lights from buildings and landscaping are clearly visible at significant distances.","1000+","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_183142.jpg","2025-09-01T18:31:44.315542Z"
"331","70","montara-mountain","2025-09-01T18:31:44.927781Z","montara-mountain_20250901_183144.jpg","0","Clear","1","The image shows a clear blue sky with excellent visibility.  Mountains in the background are sharply defined, indicating no fog obscuring the view.",">10000","[""clear"", ""sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_183144.jpg","2025-09-01T18:31:47.645059Z"
"332","71","caltrans-i80-us101","2025-09-01T19:01:50.729432Z","caltrans-i80-us101_20250901_190150.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and distant landmarks (San Francisco skyline) are clearly visible with no haze or obscuration.  The scene is brightly lit and there are no visual cues suggesting fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_190150.jpg","2025-09-01T19:01:54.363739Z"
"333","71","pacifica-pier","2025-09-01T19:01:55.29486Z","pacifica-pier_20250901_190155.jpg","30","Light Fog","0.8","The image shows a hazy or slightly misty condition over the ocean and shoreline.  Visibility is reduced, but objects are still clearly discernible. The overall scene is muted in color and lacks sharp contrast, suggesting a light fog layer.","2000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_190155.jpg","2025-09-01T19:01:57.520846Z"
"334","71","fogcam","2025-09-01T19:01:58.03341Z","fogcam_20250901_190158.jpg","0","Clear","1","The image shows a clear night scene with good visibility.  There are no visual indicators of fog, such as reduced visibility, haze, or a milky appearance to the air.",">1000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_190158.jpg","2025-09-01T19:02:00.25727Z"
"335","71","montara-mountain","2025-09-01T19:02:00.90153Z","montara-mountain_20250901_190200.jpg","0","Clear","1","The sky is clear and blue, with excellent visibility extending to the distant mountains.  There are no visual indicators of fog or haze.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_190200.jpg","2025-09-01T19:02:04.475602Z"
"336","72","caltrans-i80-us101","2025-09-01T19:31:16.730692Z","caltrans-i80-us101_20250901_193116.jpg","0","Clear","1","The image shows excellent visibility.  Buildings and vehicles are clearly visible at a significant distance. There is no haze or reduction in clarity that would suggest the presence of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_193116.jpg","2025-09-01T19:31:19.945638Z"
"337","72","pacifica-pier","2025-09-01T19:31:20.937038Z","pacifica-pier_20250901_193120.jpg","25","Light Fog","0.8","A slight haziness is visible, reducing the clarity of distant objects like the pier. The overall scene is not obscured, but there's a noticeable reduction in contrast and sharpness compared to a perfectly clear day. The sky has a muted appearance.","5000 meters","[""Light Fog"", ""Overcast""]","success","","gs://karlcam-fog-data/images/pacifica-pier_20250901_193120.jpg","2025-09-01T19:31:23.028062Z"
"338","72","fogcam","2025-09-01T19:31:23.480366Z","fogcam_20250901_193123.jpg","0","Clear","1","The image shows a clear night scene.  Buildings, trees, and pathways are easily visible with no obscuring haze or reduced visibility. Lighting conditions are dark, but this is not indicative of fog.",">10000","[""Clear"", ""Night""]","success","","gs://karlcam-fog-data/images/fogcam_20250901_193123.jpg","2025-09-01T19:31:25.895183Z"
"339","72","montara-mountain","2025-09-01T19:31:26.546645Z","montara-mountain_20250901_193126.jpg","0","Clear","1","The sky is clear and blue.  The mountains in the distance are clearly visible with good detail and no haze or obscuration.  Visibility appears excellent.",">10000","[""Clear"", ""Sunny""]","success","","gs://karlcam-fog-data/images/montara-mountain_20250901_193126.jpg","2025-09-01T19:31:29.352619Z"
"340","73","caltrans-i80-us101","2025-09-01T20:01:07.442074Z","caltrans-i80-us101_20250901_200107.jpg","1","Clear","0.95","The image shows excellent visibility.  Buildings and vehicles in the distance are clearly visible with sharp details. There is no haze or reduction in contrast indicative of fog.",">10000","[""Clear""]","success","","gs://karlcam-fog-data/images/caltrans-i80-us101_20250901_200107.jpg","2025-09-01T20:01:11.264297Z"
